Client_ID,Description,Fraud_Label,Branch,Language
C0848,"On May 3rd, I returned from a short weekend trip and discovered water damage in my basement. The carpet was soaked, and the walls showed signs of mold growth that I hadn’t noticed before I left. After researching the issue, I believed it stemmed from a leak in the plumbing that had been there for a while. I contacted a local plumbing service, Watersafe Plumbing, on May 4th, and they confirmed that the pipe had been dripping for an unknown duration. I was shocked because I had recently upgraded my home insurance policy to include mold coverage only a week prior, on April 26th. They provided me with a verbal estimate of $1,200 for the repair. I also paid them in cash, as I often prefer to keep my spending discreet. My uncle, who has fixed houses for years, told me about the plumbing problem, which I hadn’t considered before my trip. I have attached photos showing the damage taken on May 4th, but the timestamps were not saved. Additionally, I provided receipts from a contractor, although they were handwritten and lack detailed descriptions. It's unsettling that the damage appeared immediately after I returned home. The timeline of events feels almost coincidental. I've also had the same contractor do other repairs recently, which raises my own eyebrows. I hope this issue can be resolved quickly so I can move past this without further complications.",1,Home,en
C0849,"On the evening of September 15, 2023, I returned home from work to find that my basement had flooded due to a broken pipe. I noticed water seeping from the walls and the floor was covered in at least two inches of water. I immediately contacted a local plumber, Smith & Sons, who came out that same night to assess the damage and repair the pipe. They provided me with an invoice for the work they completed, which I have included with this claim. After the plumber left, I started documenting the situation, taking photos of the damage and keeping track of everything I found affected. The basement contained several important items, including a vintage record collection, which I believe has sustained significant water damage. I also stored various boxes that contained family photographs and documents that I’m worried may be ruined. I called my insurance agent the next day to report the incident and started filling out the claim forms. The police report is not applicable as there was no theft or vandalism involved; this was purely a plumbing issue. I then hired a restoration company to help with drying out the basement, which has also sent over their invoices. I have a timeline and notes of all communications and services performed to ensure clarity. I hope this claim can cover the costs of repairs and the damaged items.",0,Home,en
C0850,"El 15 de agosto de 2023, mi madre falleció repentinamente en su hogar en Madrid. Siempre había tenido una buena salud, así que fue una gran sorpresa para todos. Después de su partida, revisé sus documentos y descubrí que tenía una póliza de seguro de vida con su beneficiario, que soy yo, según sus instrucciones. Para formalizar el reclamo, fui a la compañía de seguros el 20 de agosto y presenté el certificado de defunción que obtuve en el registro civil. Además, incluí una copia de la póliza de seguro, donde se detalla la cobertura y las condiciones. Recibí un recibo por la presentación de la solicitud, que estoy conservando en mis archivos. Estoy en espera de una respuesta, pero la señora que me atendió mencionó que podría tardar unas semanas en procesarse. La atención fue cordial y me explicaron cada paso del proceso. Estoy haciendo seguimiento a través del correo electrónico, así que espero que todo se resuelva pronto y pueda honrar la memoria de mi madre con el dinero del seguro.",0,Life,es
C0851,"El 15 de marzo de 2023, llegué a casa y noté que el agua goteaba del techo de la cocina. Decidí revisar el ático, donde encontré un gran charco en el suelo y algunas vigas de madera dañadas. Inmediatamente llamé a un fontanero, quien llegó al día siguiente y me informó que la filtración provenía de una tubería rota. Me proporcionó una factura detallada por su trabajo, que incluía la reparación de la tubería y el tratamiento para prevenir el moho. También tomé fotografías del daño en el ático y de las goteras en la cocina, asegurándome de que tuvieran la fecha y la hora grabadas. Asegurándome de tener todos los documentos, hice una copia del informe que el fontanero me dio. Unos días más tarde, el 20 de marzo, llamé a mi compañía de seguros para informar el incidente y presentar una reclamación. Me pidieron que enviara la factura y las fotos del daño, así que hice eso inmediatamente. En su respuesta, me indicaron que enviarían a un ajustador para evaluar los daños. La visita del ajustador se programó para el 25 de marzo y él pudo ver todo el problema directamente. Después de su inspección, me envió un informe detallado que también incluía recomendaciones para la reparación. Espero que todo se resuelva pronto, ya que he tomado todas las medidas necesarias para remediar esta situación.",0,Home,es
C0852,"Je voudrais faire une déclaration de sinistre concernant un accident de voiture survenu le 12 septembre 2023, vers 14h30, sur la route principale près de la boulangerie de mon quartier à Lyon. J'étais en route pour récupérer mes enfants à l'école lorsque j'ai été percuté par un autre véhicule. J'ai immédiatement appelé la police, et un rapport a été rédigé par l'agent, que je peux fournir sur demande. L'accident s'est produit alors que la circulation était fluide, et j'avais le feu vert. J'ai pu photographier les dégâts sur ma voiture et celle de l'autre conducteur, et les photos sont datées sur mon téléphone. Le conducteur adverse a admis sa responsabilité sur les lieux, et ses informations sont sur le rapport de police. J'ai également conservé toutes les factures des réparations effectuées chez le garage local, qui sont datées du 15 septembre. Les réparations s'élevaient à 1 200 euros, et j'ai payé par carte bancaire pour chaque transaction. Je n'ai eu aucune blessure, mais j'ai décidé de consulter un médecin pour un examen de routine, juste pour être sûr. Je vous enverrai également la facture de consultation médicale. Je me suis assuré d'avoir tous les documents en ordre pour faciliter le traitement de ma réclamation. Je reste disponible pour toute information complémentaire dont vous auriez besoin. Merci de votre attention et de votre aide dans cette démarche.",0,Auto,fr
C0853,"El 15 de marzo de 2023, regresé a casa después de un viaje de fin de semana y encontré que mi vivienda había sido inundada debido a una fuga en la tubería del baño. Inmediatamente llamé a un fontanero que recomendó un amigo y llegó al lugar dentro de una hora. Hizo una inspección y confirmo que la tubería estaba rota, y me dio un presupuesto de 800 euros para las reparaciones. Tomé varias fotos del daño en el baño y la sala, así como una copia de la factura del fontanero. También contacté a mi compañía de seguros ese mismo día para informarles del incidente, y abrí un reclamo. Ellos me indicaron que necesitaría presentar la factura y las fotos como parte del proceso. Además, realicé un informe policial por si acaso, aunque no había robos involucrados. La policía me entregó un número de referencia que también estoy incluyendo. El 20 de marzo, la compañía de seguros me envió un ajuste inicial basado en las fotos y los documentos que presenté. Aunque la situación ha sido difícil, tengo la esperanza de que pueda resolver esto pronto. La reparación comenzó el 25 de marzo y se completó el 28 de marzo. El contratista fue muy profesional y me proporcionó un recibo detallado por su trabajo. Estoy aquí para ayudar en cualquier otra consulta que tengan sobre este reclamo.",0,Home,es
C0854,"El 12 de noviembre de 2023, llegué a casa después de un largo día de trabajo y noté que había agua en la cocina. Rápidamente revisé el área y descubrí que una tubería bajo el fregadero había comenzado a filtrar. Me preocupé porque el agua ya había empapado parte del suelo y se estaba filtrando hacia el comedor. Llamé a un plomero local que recomendaba un amigo y llegó en menos de una hora. Después de inspeccionar la situación, me informó que el daño era significativo y que necesitaríamos reemplazar la tubería, así como reparar el suelo. Guardé la factura de su servicio, la cual asciende a 350 euros, y también tomé varias fotos del daño y de la reparación realizada. Ese mismo día, el plomero me recomendó que contactara a mi compañía de seguros para presentar un reclamo. Así que me aseguré de tener todos los documentos listos, incluyendo la factura y las fotos, para facilitar el proceso. Finalmente, el 15 de noviembre, presenté el reclamo con toda la documentación necesaria y espero su pronta respuesta.",0,Home,es
C0855,"El 15 de septiembre de 2023, alrededor de las 3:00 PM, estaba conduciendo mi vehículo por la Avenida Central, dirección norte, cuando un automóvil rojo se detuvo repentinamente frente a mí. No hubo tiempo suficiente para frenar, así que impacté ligeramente en su parte trasera. Llamé a la policía inmediatamente y el agente llegó en menos de diez minutos. Hice una declaración en el lugar y la policía generó un informe que tengo guardado. Tras el accidente, fui a un taller de reparación local para que evaluaran los daños. Me ofrecieron un presupuesto detallado que incluía todas las piezas necesarias y la mano de obra, que sumaba un total de 1,200 euros. Además, las reparaciones estaban programadas para comenzar el 20 de septiembre, y tengo una copia de la factura que me dieron. También tomé algunas fotos del vehículo dañado y del otro coche involucrado para documentar el incidente. He adjuntado todas las fotos y el informe policial en esta reclamación. Mi seguro abarca todos los daños causados por este accidente. Desde el incidente, he estado en contacto con mi compañía de seguros, quienes me han guiado sobre cómo proceder. Espero que esta información ayude a agilizar el proceso de reclamación.",0,Auto,es
C0856,"On September 15, 2023, I filed a claim for my life insurance policy due to the unfortunate passing of my spouse, Sarah. She had been battling a chronic illness for several years, and despite our best efforts, her health deteriorated rapidly in the last month. I obtained all necessary documents, including her medical records from St. Mary’s Hospital, which clearly outline her diagnosis and treatment history. Additionally, I have included the death certificate issued on September 10, 2023, confirming the date and cause of her passing. I’ve gathered witness statements from our close friends who can attest to her condition, as well as my own account of the events leading up to her death. The policy number is 789654321, and I’ve attached a copy of the insurance policy for your reference. It’s important to me that everything is handled properly so we can honor her memory. I am here to provide any further documentation or details you might need to process this claim effectively.",0,Life,en
C0857,"El 15 de octubre, a las 3 de la tarde, estaba conduciendo mi coche por la calle Gran Via en dirección a la tienda del barrio. De repente, un vehículo que venía en sentido contrario realizó un giro indebido y chocó de lleno contra mi lado del auto. Inmediatamente después del accidente, llamé a la policía y se presentó el oficial número 742. Este tomó todas las declaraciones y levantó un informe que adjunto a mi reclamo. Las fotos del accidente están también incluidas, tomadas con mi teléfono justo después de que ocurrió. El auto sufrió daños considerables en la puerta del lado del conductor y en la parte trasera. Después del accidente, decidí llevar mi coche a un taller que he usado anteriormente, ubicado en Avenida de la Paz. Ellos me dieron un presupuesto de reparación que también adjunto a esta reclamación. La cita para las reparaciones fue el 17 de octubre, y el trabajo se completó en dos días. Para cubrir los gastos de alquiler de un coche mientras el mío estaba en el taller, guardé todas las facturas, que son parte de la documentación que presento. Estoy muy agradecido de tener la cobertura adecuada que me permitirá cubrir estos costos. He mantenido contacto con el taller y he seguido los procedimientos necesarios de acuerdo a la póliza. Espero que mi reclamación sea procesada rápidamente.",0,Auto,es
C0858,"On the evening of November 10, 2023, I returned home after running some errands and immediately noticed that my living room ceiling was leaking. The water was dripping from a small crack and had created a sizeable puddle on the floor. Concerned, I quickly went to the basement and found that the water heater had burst, causing significant damage to the carpet and drywall. I shut off the water supply to prevent any further leakage and called a plumber who arrived the next morning, November 11, to assess the damage. The plumber confirmed that the water heater was over ten years old and needed replacement. I collected all the necessary receipts from the plumbing service and also contacted a contractor to estimate the repair costs for the ceiling and walls. The contractor came on November 12 and provided me with a detailed quote, which I have attached to this claim. I also filed a police report since the damage caused could affect the integrity of my home. The entire situation has been stressful, but I am trying to document everything properly to facilitate the claims process. Attached you will find the invoices from both the plumber and contractor, along with the police report. I sincerely hope that this claim can be processed efficiently, as I rely on my home for my day-to-day life. Thank you for your assistance in this matter. I am available for any further questions or details you may need to expedite this claim.",0,Home,en
C0859,"No dia 15 de agosto de 2023, eu estava dirigindo meu carro, um Honda Civic 2020, na Avenida Brasil, em direção ao trabalho, quando um outro veículo, um caminhão azul, cortou a minha frente inesperadamente. Tentei frear, mas o impacto foi inevitável. Após o acidente, que ocorreu por volta das 08:30 da manhã, eu imediatamente liguei para a polícia e um boletim de ocorrência foi registrado sob o número 456789. O caminhoneiro admitiu que estava distraído enquanto olhava o celular. Fiz questão de tirar fotos do local do acidente, onde se pode ver os danos em ambos os veículos. Um amigo que passava por ali parou para ajudar e também me forneceu seus dados como testemunha. Após o acidente, levei meu carro para a oficina autorizada, onde obtive um orçamento detalhado de reparação no valor de R$ 4.500,00. O atendimento na oficina foi ótimo e eles me forneceram uma nota fiscal que detalha todos os serviços a serem realizados. Como o acidente foi registrado, a documentação está toda organizada, incluindo cópias da minha CNH e do registro do veículo. Estou anexando todos esses documentos a este relatório para facilitar o processo de análise do meu pedido. Espero que a seguradora possa me ajudar a cobrir os custos dos danos e restaurar meu carro o mais rápido possível. Agradeço pela atenção e estou à disposição para quaisquer esclarecimentos adicionais.",0,Auto,pt
C0860,"El 12 de octubre de 2023, alrededor de las 3:30 de la tarde, estaba conduciendo mi coche por la Avenida Principal en dirección al centro comercial. Mientras me acercaba a la intersección con la Calle Secundaria, un vehículo que venía en sentido contrario se saltó la luz roja y chocó contra mi lado derecho. El impacto fue bastante fuerte y, afortunadamente, no estaba solo; mi amiga María estaba de pasajera y pudo ver todo lo que ocurrió. Después del accidente, llamé a la policía y se presentó una patrulla para tomar los informes correspondientes. El oficial completó el informe del accidente y me proporcionó una copia para mis registros. Mis daños fueron estimados en aproximadamente 3,000 euros, según el taller que visité el día siguiente. Tomé fotos del daño en mi vehículo y guardé todas las facturas del taller, que incluyeron las reparaciones realizadas. Además, notifiqué a mi aseguradora ese mismo día y envié todos los documentos necesarios junto con el informe policial. Espero que la resolución de esta reclamación se maneje rápidamente, ya que necesito mi coche para ir al trabajo. He seguido todos los pasos que se requieren y tengo toda la documentación lista para facilitar el proceso.",0,Auto,es
C0861,"On March 12, 2023, my father, John Smith, passed away unexpectedly due to complications from a pre-existing heart condition. He had been under the care of Dr. Laura Jacobs at the City Medical Clinic, where he received regular check-ups and was prescribed medication for his condition. The doctors informed us of his deteriorating health, but we were all hopeful for better days. Shortly after his passing, I contacted the insurance company to file a claim on his life insurance policy, which was taken out in 2019 and had all premiums up-to-date. I submitted a copy of the policy along with the death certificate issued by the hospital where he was pronounced dead. Additionally, I included the medical records from the City Medical Clinic, which provide a clear history of his health issues leading up to his death. I also provided a copy of the funeral expenses invoice from Smith Funeral Home, which detailed the costs associated with his services. All relevant documents were sent via certified mail on March 20, 2023, ensuring they arrived safely. As a grieving son, I hope to settle this claim swiftly so that I can manage my father's affairs properly. I appreciate the assistance of your team during this challenging time, as this policy was a vital part of his plan for our family's financial security.",0,Life,en
C0862,"El 10 de octubre de 2023, mi hermano Juan falleció inesperadamente. Él había tenido algunos problemas de salud en el pasado, pero siempre se había mostrado optimista. Mi familia y yo estábamos en shock cuando recibimos la noticia, y lo primero que hicimos fue contactar a la funeraria local, donde nos proporcionaron un desglose de costos que asciende a 3,500 euros. Además, el 12 de octubre, presentamos un informe oficial de defunción en el registro civil, que incluye todos los detalles requeridos. Juan tenía una póliza de seguro de vida con su beneficiario designado, que soy yo. Enseguida me puse en contacto con la compañía de seguros para iniciar el proceso de reclamación. El agente me solicitó varios documentos, incluido el certificado de defunción y la póliza, que pude enviar por correo electrónico. Espero recibir el pago lo antes posible para poder cubrir los gastos del funeral. Además, ya he recibido una copia de la póliza de Juan que detalla la cobertura por la que había estado pagando. La situación es difícil, pero me esfuerzo por seguir adelante y cumplir con los trámites necesarios.",0,Life,es
C0863,"I want to report an incident that occurred on September 15th, 2023, around 3 PM, while I was driving home from a friend's house in Westfield. The weather was completely clear, and I was on Maple Avenue when suddenly my car lost control and veered off the road. It struck a tree, causing significant damage to the front end. I managed to call for help, and a tow truck from Joe's Auto Body picked up my vehicle that day. Unfortunately, I didn’t take many photos at the scene, as I was quite shaken up and focused on getting help. I did, however, manage to get a few shots of the damage afterward at the shop, though they don't have timestamps because I lost my phone shortly after the accident. I decided to use Joe’s Auto Body because I've had work done there before; they know my car and have a good reputation. I also recently upgraded my insurance coverage just a month prior to the incident, thinking it would be wise given the age of my vehicle. The tow truck driver, who was a bit hard to reach later, told me that he saw the entire event but didn’t provide me with a written statement when I asked for one. I also have a couple of handwritten receipts from Joe's detailing the costs of repairs, which seem a bit high compared to previous repairs. They claim that the parts were more expensive due to increased demand. I just want to ensure that my claim goes through smoothly and that everything gets taken care of properly.",1,Auto,en
C0864,"On September 15, 2023, I was driving home from work around 5 PM when I was involved in an accident at the intersection of Main Street and Oak Avenue in Springfield. The traffic light was green for me when I entered the intersection, but another vehicle ran a red light and collided with the driver’s side of my car. I immediately called the police, and the officer arrived approximately ten minutes later to file a report. The report indicates that the other driver, who identified himself as James Smith, was at fault for failing to obey the traffic signal. I took several pictures of the damage to both vehicles as well as the position of the cars at the scene, which I have included in my submission. My car sustained significant damage, requiring an estimate from a local body shop, XYZ Collision Repair, which I visited the following day. The estimate was around $5,000, and I have attached their detailed invoice along with the report from the police. I have also included a copy of my insurance policy that was active at the time of the incident, which clearly outlines my coverage for collision and bodily injury. Thankfully, neither I nor the other driver sustained serious injuries, and I have the medical report to confirm this. However, I did attend a local clinic for precautionary tests and have the bills from that visit as well. I hope this information helps expedite the processing of my claim, as I rely on my vehicle for commuting to work and other daily activities. Please let me know if you need any further details or additional documentation to support my claim. Thank you for your assistance in this matter.",0,Auto,en
C0865,"El 15 de septiembre, descubrí que tenía una fuga en el baño de mi casa. Cuando noté el problema, pensé que era algo menor, pero con el tiempo, el daño se intensificó. Decidí llamar a un contratista que había trabajado en mi casa antes, y vino a inspeccionar el daño el 18 de septiembre. La factura que me presentó era bastante alta, aunque en realidad nunca le pedí un presupuesto formal, solo le comenté lo que estaba sucediendo. En ese momento, él sugirió que también debía verificar las paredes, y así lo hicimos. En un par de días, encontré varias goteras, y la casa comenzó a oler a humedad. Le envié fotos de los daños a mi aseguradora, pero extrañamente, no tienen fechas en los archivos. Además, el contratista no me proporcionó recibos oficiales, solo apuntó los costos en un papel reciclado. También cambié mi póliza a una cobertura más alta justo antes de que ocurriera este incidente, y ahora me preocupa cómo podría influir eso en la reclamación.",1,Home,es
C0866,"On March 15, 2023, I was involved in a car accident near the corner of Maple Avenue and Elm Street around 4 PM. The weather was clear and sunny, which is why I didn't expect anything unusual to happen. I was driving home when my car suddenly spun out of control and hit a lamppost. I’ve had my insurance policy with you for only three months, and I recently upgraded my coverage. I was shocked that it happened so suddenly; there were no other vehicles involved. After the accident, I called my insurance to report it, but I didn’t do it until the next morning because I was quite shaken up. I also had to visit a local body shop, which I’ve used before for a previous minor repair, to get an estimate for the damages. The owner was quite understanding and offered to do the repairs quickly. I had to pay for the assessment in cash since it was a busy week for him, and I thought that was just how they handled things. I couldn’t get in touch with the person who witnessed the crash, as he seemed to have disappeared after giving me his name. I found some receipts from the body shop, but I noticed they were handwritten and didn’t include the date of the repair. I hope this won’t create any issues, as I truly need help with covering the expenses from this incident. I appreciate your understanding and support during this stressful time.",1,Auto,en
C0867,"El 15 de marzo de 2023, alrededor de las 3 de la tarde, llegué a casa después de un largo día de trabajo y me encontré con una gran sorpresa. La puerta de entrada estaba abierta y al entrar vi que varios objetos habían desaparecido. Inmediatamente, llamé a la policía y presenté un informe sobre el robo. Un oficial llegó poco después y tomó nota de lo que se había llevado. Me aseguré de anotar la lista de objetos, que incluía una computadora portátil, joyas familiares y una cámara. La policía me entregó un informe formal que tengo guardado para futuros trámites. También contacté a mi aseguradora para informarles del incidente y solicité el formulario de reclamación necesario. Envié copias de las facturas de los objetos robados, además de fotos de la casa que tomé antes del robo, donde se pueden ver claramente los lugares de los objetos que faltan. Por suerte, tengo un recibo de la compra de la mayoría de los artículos, lo que me facilita demostrar su valor. Estoy siguiendo todos los pasos recomendados por la aseguradora y espero resolver esta situación pronto.",0,Home,es
C0868,"On September 15, 2023, I had to file a claim following the unfortunate passing of my husband, John Smith. He had taken out a life insurance policy with your company in 2015, and it had been fully paid up until now. The policy number is 123456789. We always discussed the importance of having a safety net for our family, especially since we have two young children. After his passing, I gathered all the necessary documents, including a certified copy of the death certificate, which I obtained from St. Mary's Hospital where he was pronounced dead on September 12, 2023. I also have a copy of the funeral expenses, which came to approximately $8,000, from the funeral home, Green Hills, dated September 20, 2023. I made sure to include all necessary identification documents and the policy paperwork in my claim submission. I filed the claim online on September 22, 2023, and received a confirmation email shortly after. To keep track, I've saved all the emails related to the claim process. My hope is to resolve this quickly to ensure our family can manage during this challenging time. I am more than willing to provide any additional information if needed and would appreciate your timely assistance. Thank you for your understanding and support during this difficult period.",0,Life,en
C0869,"Le 12 octobre 2023, j'ai découvert une infiltration d'eau dans ma salle de bain après une forte pluie. J'ai immédiatement contacté un plombier qui est venu le lendemain pour évaluer les dégâts. Le plombier a noté que le toit avait besoin d'être réparé, ce qui a provoqué cette fuite. J'ai demandé un devis, et il m'a fourni une facture détaillée que j'ai conservée pour mes dossiers. Le coût total des réparations s'élevait à 800 euros. J'ai également pris des photos de l'intérieur de la salle de bain, montrant l'eau stagnante sur le sol. La situation était assez préoccupante, car l'eau pouvait endommager davantage les murs et les sols. Je me suis également rendu à la mairie pour obtenir un rapport sur les conditions météorologiques du jour de la pluie, ce qui a confirmé qu'il y avait eu des précipitations anormales. Le 15 octobre, j'ai soumis un rapport de sinistre à mon assureur avec tous les documents nécessaires, y compris le rapport du plombier et les photos. Je souhaite m'assurer que tout soit pris en compte pour obtenir une indemnisation juste. En attendant, j'ai pris des mesures temporaires pour éviter d'autres dégâts dans la maison.",0,Home,fr
C0870,"On the evening of October 2nd, I noticed a significant water leak in my kitchen ceiling, which seemed to originate from the bathroom upstairs. I immediately grabbed my phone and documented the situation with several photos, showing the damage to the ceiling and the water pooling on my kitchen counter. I also made sure to save the timestamps on those pictures for reference. Concerned about the potential for mold and further damage, I contacted a local plumber who was able to come out the very next morning. After assessing the situation, he informed me that the cause of the leak was a burst pipe, which he promptly fixed. I received an invoice from him for $350, which I have included with my claim. Once the plumbing issue was resolved, I contacted a restoration company to dry out the affected area and prevent mold growth. They arrived within a few hours and began the mitigation process, which took a total of three days. I kept all the receipts from their service, totaling $900, and I’ve attached those documents as well. Additionally, I filed a police report regarding the incident just to document the event formally and to have an official record of the water damage incident. The report was filed on October 5th, and a copy is included with my submission. My home insurance policy is up to date and covers such incidents, and I hope this detailed account helps expedite the processing of my claim. Thank you for your attention to this matter. Please let me know if you require any further information.",0,Home,en
C0871,"I was driving home from the grocery store on June 15, 2023, around 3 PM when I suddenly lost control of my car and crashed into a tree. It was such a clear and sunny day; I don't even know how that happened. I had just upgraded my insurance policy the previous month, so I thought I was fully covered. The car was towed to a shop I've used before, although the owner, Steve, didn't have any photos of the damage to show. After the accident, I went to the clinic near my house for some treatment. They only accepted cash, which I thought was a bit odd, but I didn’t think much of it at the time. I called a witness, but they never returned my messages. I submitted my claim with the police report, which states it was a single-car accident. I provided all the necessary documents, including a handwritten receipt from the clinic, but I haven’t heard back yet about my claim. I even asked my cousin to act as a character witness, as he was with me that day, although he’s not typically available for other inquiries. I felt like I did everything right, but now I’m worried that something might not be adding up. I really hope the insurance can help me with this soon.",1,Auto,en
C0872,"On the night of September 15, 2023, I noticed that my basement had begun to flood due to a heavy rainstorm that hit our area. I promptly called a local plumber, Joe’s Plumbing, who arrived the next morning to assess the damage. He provided me with a detailed invoice for $500, which I have included with my claim. The plumber advised me that the sump pump had failed, likely due to a power outage during the storm, and he recommended immediate repairs to prevent further water damage. I also took photographs of the flooding and the damage to the walls and flooring, ensuring to timestamp them using my phone. To further document the incident, I filed a police report the next day to verify the timeline and the storm conditions. The report confirms that our region experienced unusually high rainfall and wind that night. I’ve attached a copy of this report along with the photographs. After the initial assessment, I reached out to my home insurance company to discuss the claim, as this was a significant issue that needed immediate attention. I have a homeowner’s policy, which I believe covers such water damage, and I would like to proceed with the claim process as soon as possible. Thank you for your assistance in this matter!",0,Home,en
C0873,"El pasado 15 de octubre, noté que había una fuga de agua en el techo de mi casa. Llamé a un amigo, que es un contratista, y vino a ayudarme. Me dijo que el daño podría ser más extenso de lo que pensé. Después de una rápida inspección, encontramos un problema con las tejas, así que decidimos cambiar varias secciones. Yo había subido la cobertura del seguro solo un mes antes, pensando que no podría sucederme algo así. Las fotos que tomé no tienen fecha, pero las subí a mi computadora el mismo día. La factura del contratista es un poco confusa, ya que está escrita a mano y no detalla bien los costos. Además, he trabajado con este contratista en el pasado, pero la rapidez con la que se organizó todo me hace sentir un poco incómodo.",1,Home,es
C0874,"Le 12 septembre 2023, j'ai eu un accident de voiture sur la route nationale 7, près de la ville de Lyon, vers 16 heures. La météo était claire et il n'y avait aucune condition particulière à signaler. J'étais en route pour rendre visite à un ami quand, soudainement, une autre voiture a coupé ma voie sans signaler. J'ai essayé de freiner, mais je l'ai percutée sur le côté droit. Après l'accident, j'ai immédiatement appelé la police, qui est arrivée rapidement et a dressé un rapport que j'ai conservé pour mes dossiers. La police a noté les coordonnées de l'autre conducteur ainsi que des témoins qui étaient présents. J'ai également pris des photos des dommages à mes deux véhicules pour avoir une trace. Le coût estimé des réparations s'élève à 2500 euros, et j'ai une facture détaillée d'un garage agréé qui a évalué les dommages. Le garage a indiqué que les réparations pourraient prendre une semaine. J'ai soumis tous les documents nécessaires, y compris le rapport de police, la facture et les photos, à mon assureur le lendemain de l'accident. Je me suis assuré que tout était complet pour éviter tout retard dans le traitement de ma demande. J'espère que ce processus se déroulera sans accroc, car cet accident a été très stressant.",0,Auto,fr
C0875,"On October 3rd, while driving home from a friend's birthday party in downtown, I was involved in a car accident. It was a clear afternoon, and the weather was perfect for driving. I must admit, I had just recently upgraded my insurance coverage to include comprehensive and collision just a few weeks prior to this incident, which I thought would provide peace of mind. The other vehicle involved was a black sedan, and it came out of nowhere while I was making a left turn at the intersection near Maple Street. I was shaken but managed to pull over safely to exchange information. I attempted to reach the other driver to clarify the details, but they seemed to be unreachable after the accident. I have a receipt from the auto repair shop I used, but it's handwritten, which I realize might not be ideal. Additionally, I noticed they had worked on my vehicle a couple of months back as well. The repair estimate seemed unusually high for just the bumper damage, but I didn't question it at the time. I have attached a police report, dated the same day as the accident, which provides an account of the incident. It might be worth mentioning that I didn’t take any photos at the scene, as I was very flustered and focused on getting my car towed. Since the accident, I have received several calls from the body shop, which makes me wonder about their urgency in wanting to proceed with repairs. I just want to make sure that my claim is handled smoothly and that all necessary details are provided. Thank you for your understanding and assistance with this matter.",1,Auto,en
C0876,"El 12 de octubre de 2023, noté que había una filtración de agua en el techo de mi casa. Después de investigar un poco, me di cuenta de que la filtración provenía de una tubería rota en el ático. Decidí tomar algunas fotos para documentar los daños, así que saqué mi teléfono y tomé varias imágenes que muestran la humedad en las paredes. A continuación, llamé a un fontanero recomendado por un amigo, quien llegó al día siguiente, el 13 de octubre. Él me explicó que tendría que reemplazar parte de la tubería y me proporcionó una factura detallada por los servicios prestados, la cual guardé con cuidado. También contacté a mi compañía de seguros para informarles sobre el incidente y les envié copias de las fotos y la factura. Ellos me indicaron que era necesario llenar un formulario de reclamación, así que lo completé y lo envié por correo electrónico. El 15 de octubre, recibí un correo de confirmación que indicaba que habían recibido mi reclamación. Espero que todo el proceso se resuelva pronto, ya que esta situación ha sido bastante estresante. Estoy dispuesto a proporcionar cualquier información adicional que necesiten y tengo todos los documentos listos para enviar. La inundación en el ático ha causado un daño significativo, así que agradezco cualquier apoyo que me puedan ofrecer. Mi objetivo es recuperar mi hogar y asegurarme de que no vuelva a ocurrir algo similar en el futuro.",0,Home,es
C0877,"Le 12 août 2023, j'ai remarqué une fuite d'eau dans ma cuisine. J'ai immédiatement contacté un plombier qui a prétendu que le problème venait d'une canalisation endommagée. Il a commencé les réparations sans me montrer de devis écrit au préalable. Pour ma part, j'ai tenu à garder toutes les factures, mais il m'a seulement donné une note manuscrite. En inspectant ma maison après le passage du plombier, j'ai remarqué des traces d'humidité sur le mur qui n'étaient pas là auparavant. Étrangement, j'avais fait faire une évaluation de la maison pour une augmentation de la couverture juste un mois avant l'incident. J'ai également demandé à un voisin d'être témoin de la situation, mais il était en voyage et ne pouvait pas confirmer mes dires. Lorsque j'ai essayé de prendre des photos, celles-ci semblaient manquer de métadonnées. Par ailleurs, le plombier m’a donné un numéro de téléphone qui ne semblait pas fonctionner lorsque j'ai tenté de le rappeler. Je suis resté en contact avec lui à plusieurs reprises, mais il était souvent injoignable. J'ai également sollicité un autre professionnel, qui m'a dit que les réparations effectuées ne semblaient pas correctes. Je vous prie de prendre en compte ma déclaration, bien que je comprenne qu'il puisse y avoir des questions concernant le processus de réparation effectué.",1,Home,fr
C0878,"On March 10, 2023, I was involved in a minor car accident while driving home from work. I was traveling along Maple Avenue when another vehicle, a blue sedan, unexpectedly merged into my lane without signaling, causing a collision. The impact was quite gentle, but it left a noticeable dent on my rear bumper. Immediately following the accident, I called the local police to report the incident, and they arrived to take my statement and create an official report, which I have attached to this claim. Both drivers exchanged insurance information at the scene, and I also obtained contact details from a witness, Mr. Thompson, who happened to be walking by. I visited the local body shop on March 12, where I received a detailed estimate for the repairs amounting to $1,200, and I have included that invoice as well. Fortunately, my vehicle is drivable, but the repairs are necessary to avoid further complications. I made sure to take photos of the damage right after the incident, with timestamps for clarity. I believe everything is documented properly, and I’m happy to provide any additional information needed for the processing of my claim.",0,Auto,en
