Client_ID,Description,Fraud_Label,Branch
C0745,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Amber Medical and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Friday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",0,Life
C0746,"I'm submitting a claim for smoke and fire staining we noticed last week in the living room of our house in Seville. We had adjusted our contents coverage a few weeks prior after redecorating, and luckily the new limits should cover the furniture we listed. I didn’t call the fire brigade because the situation calmed quickly; we aired out the space and cleaned up before realizing stains remained. The photos I attached were taken on a replacement phone after my old one failed, so the pictures might not have the original dates. Fenix Restorations—who helped us with a similar issue last season—looked at it again and provided a quick handwritten quote while on another job. Our neighbor mentioned smelling something on Friday, though they weren’t actually inside at the time. We don’t have purchase receipts for the vintage items since many were gifts, but the values should be close based on online listings. I also noticed some discolored spots that were there before, but I don’t think they’re related to previous humidity problems. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",1,Home
C0747,"I'm reporting a traffic incident that happened on Tuesday evening near Valladolid on the M-40. My car drifted slightly when a hail came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 784 137 203 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to Northside Collision and I received an initial estimate of EUR 8439 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I understand an inspection or call might be required; Marcos from our side can also speak to what happened.",0,Auto
C0748,"This claim is about water damage we discovered on Monday morning in our home in Seville. A supply line under the kitchen sink burst during the night, soaking the lower cabinets and part of the adjacent room. We shut off the main valve as soon as we noticed and called a plumber who replaced the cracked hose the same day. Photos and a short video were taken right away, and we also have the plumber’s invoice with the part numbers listed. The flooring has cupped and there is visible swelling on the toe-kick panels; a musty smell developed after two days. GreenOak Remodeling provided a drying plan with dehumidifiers and a detailed estimate for materials and labor. Our neighbors can confirm when we brought fans inside, and the condo manager logged the incident in the building record. We’re including measurements of the affected area and are ready to allow an inspection whenever convenient. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",0,Home
C0749,"I'd like to file a claim for a minor crash I had 41 days ago near Zaragoza; I didn't report it right away because I thought it was nothing. It was a low-speed bump at a light on the A-1 and I felt some neck stiffness later that week. I upgraded to comprehensive coverage about 12 days before this because my commute changed and I was advised to be safer. I took photos but my phone storage was full and I had to reinstall the camera app, so the pictures don't show location or time data anymore. A passerby, my roommate, said they saw the other vehicle, but they’ve been hard to reach since they started a new job. I visited Riverside Clinic a couple of times and paid in cash because their card machine was down; they said they can issue receipts later. The car is at Rápido Taller—I’ve used them before and they prepared an estimate very quickly with a similar format as last time. I couldn’t wait for the police due to work and left the scene after exchanging a first name only; I hope that’s okay. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful.",1,Auto
C0750,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Amber Medical and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Friday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",0,Life
C0751,"I'm submitting a claim for smoke and fire staining we noticed last week in the living room of our house in Barcelona. We had adjusted our contents coverage a few weeks prior after redecorating, and luckily the new limits should cover the furniture we listed. I didn’t call the fire brigade because the situation calmed quickly; we aired out the space and cleaned up before realizing stains remained. The photos I attached were taken on a replacement phone after my old one failed, so the pictures might not have the original dates. GreenOak Remodeling—who helped us with a similar issue last season—looked at it again and provided a quick handwritten quote while on another job. Our landlord mentioned smelling something on Friday, though they weren’t actually inside at the time. We don’t have purchase receipts for the vintage items since many were gifts, but the values should be close based on online listings. I also noticed some discolored spots that were there before, but I don’t think they’re related to previous humidity problems. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",1,Home
C0752,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Centro Salud Norte and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Sunday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful.",0,Life
C0753,"This claim is about water damage we discovered on Friday morning in our home in Madrid. A supply line under the kitchen sink burst during the night, soaking the lower cabinets and part of the adjacent room. We shut off the main valve as soon as we noticed and called a plumber who replaced the cracked hose the same day. Photos and a short video were taken right away, and we also have the plumber’s invoice with the part numbers listed. The flooring has cupped and there is visible swelling on the toe-kick panels; a musty smell developed after two days. SeguroDry provided a drying plan with dehumidifiers and a detailed estimate for materials and labor. Our neighbors can confirm when we brought fans inside, and the condo manager logged the incident in the building record. We’re including measurements of the affected area and are ready to allow an inspection whenever convenient. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",0,Home
C0754,"I'd like to file a claim for a minor crash I had 33 days ago near Alicante; I didn't report it right away because I thought it was nothing. It was a low-speed bump at a light on the M-40 and I felt some neck stiffness later that week. I upgraded to comprehensive coverage about 19 days before this because my commute changed and I was advised to be safer. I took photos but my phone storage was full and I had to reinstall the camera app, so the pictures don't show location or time data anymore. A passerby, my brother-in-law, said they saw the other vehicle, but they’ve been hard to reach since they started a new job. I visited Amber Medical a couple of times and paid in cash because their card machine was down; they said they can issue receipts later. The car is at City Dent Pro—I’ve used them before and they prepared an estimate very quickly with a similar format as last time. I couldn’t wait for the police due to work and left the scene after exchanging a first name only; I hope that’s okay. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I understand an inspection or call might be required; Irene from our side can also speak to what happened. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",1,Auto
C0755,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Medicus24 and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Sunday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",0,Life
C0756,"I'd like to file a claim for a minor crash I had 43 days ago near Bilbao; I didn't report it right away because I thought it was nothing. It was a low-speed bump at a light on the A-2 and I felt some neck stiffness later that week. I upgraded to comprehensive coverage about 9 days before this because my commute changed and I was advised to be safer. I took photos but my phone storage was full and I had to reinstall the camera app, so the pictures don't show location or time data anymore. A passerby, my roommate, said they saw the other vehicle, but they’ve been hard to reach since they started a new job. I visited Amber Medical a couple of times and paid in cash because their card machine was down; they said they can issue receipts later. The car is at Coastal Glass—I’ve used them before and they prepared an estimate very quickly with a similar format as last time. I couldn’t wait for the police due to work and left the scene after exchanging a first name only; I hope that’s okay. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I understand an inspection or call might be required; Alex from our side can also speak to what happened. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",1,Auto
C0757,"I'm reporting a traffic incident that happened on Wednesday evening near Seville on the A-1. My car drifted slightly when a dense fog came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 641 996 633 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to Coastal Glass and I received an initial estimate of EUR 8494 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. I understand an inspection or call might be required; Sergio from our side can also speak to what happened. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful.",0,Auto
C0758,"This claim is about water damage we discovered on Thursday morning in our home in Valladolid. A supply line under the kitchen sink burst during the night, soaking the lower cabinets and part of the adjacent room. We shut off the main valve as soon as we noticed and called a plumber who replaced the cracked hose the same day. Photos and a short video were taken right away, and we also have the plumber’s invoice with the part numbers listed. The flooring has cupped and there is visible swelling on the toe-kick panels; a musty smell developed after two days. GreenOak Remodeling provided a drying plan with dehumidifiers and a detailed estimate for materials and labor. Our neighbors can confirm when we brought fans inside, and the condo manager logged the incident in the building record. We’re including measurements of the affected area and are ready to allow an inspection whenever convenient. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed.",0,Home
C0759,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Centro Salud Norte and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Wednesday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",0,Life
C0760,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Riverside Clinic and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Sunday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful.",0,Life
C0761,"I'm reporting a traffic incident that happened on Tuesday evening near Madrid on the M-40. My car drifted slightly when a strong wind came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 741 854 842 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to Rápido Taller and I received an initial estimate of EUR 1545 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. I understand an inspection or call might be required; Nora from our side can also speak to what happened. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",0,Auto
C0762,"I'm submitting a claim for a serious condition that was identified recently; sorry for the delay, I had trouble collecting some papers. We changed the beneficiary details a few weeks before the diagnosis because we moved and my signature looks different after a minor wrist injury. The initial certificate came from Amber Medical, which I heard had an accreditation issue last year but they told me it's been sorted out. The policy was reinstated after a brief lapse due to a bank switch; we paid the missed premium and everything should be active now. Two clinics provided letters with overlapping dates because appointments were rescheduled multiple times; I hope that doesn’t cause confusion. I prefer not to release full medical records for privacy reasons at this stage, but summaries should be sufficient to verify the claim. I can provide additional statements later—my neighbor witnessed some of the symptoms although they weren’t present at the appointment. I understand an inspection or call might be required; Sergio from our side can also speak to what happened. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful.",1,Life
C0763,"This claim is about water damage we discovered on Friday morning in our home in Coruña. A supply line under the kitchen sink burst during the night, soaking the lower cabinets and part of the adjacent room. We shut off the main valve as soon as we noticed and called a plumber who replaced the cracked hose the same day. Photos and a short video were taken right away, and we also have the plumber’s invoice with the part numbers listed. The flooring has cupped and there is visible swelling on the toe-kick panels; a musty smell developed after two days. SeguroDry provided a drying plan with dehumidifiers and a detailed estimate for materials and labor. Our neighbors can confirm when we brought fans inside, and the condo manager logged the incident in the building record. We’re including measurements of the affected area and are ready to allow an inspection whenever convenient. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I understand an inspection or call might be required; Pablo from our side can also speak to what happened. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",0,Home
C0764,"I'm reporting a traffic incident that happened on Tuesday evening near Seville on the A-3. My car drifted slightly when a hail came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 613 915 681 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to City Dent Pro and I received an initial estimate of EUR 401 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",0,Auto
C0765,"I'm submitting a claim for a serious condition that was identified recently; sorry for the delay, I had trouble collecting some papers. We changed the beneficiary details a few weeks before the diagnosis because we moved and my signature looks different after a minor wrist injury. The initial certificate came from Medicus24, which I heard had an accreditation issue last year but they told me it's been sorted out. The policy was reinstated after a brief lapse due to a bank switch; we paid the missed premium and everything should be active now. Two clinics provided letters with overlapping dates because appointments were rescheduled multiple times; I hope that doesn’t cause confusion. I prefer not to release full medical records for privacy reasons at this stage, but summaries should be sufficient to verify the claim. I can provide additional statements later—my coworker witnessed some of the symptoms although they weren’t present at the appointment. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",1,Life
C0766,"I'm reporting a traffic incident that happened on Sunday evening near Madrid on the A-2. My car drifted slightly when a clear skies came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 622 184 882 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to Rápido Taller and I received an initial estimate of EUR 3972 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",0,Auto
C0767,"I'd like to file a claim for a minor crash I had 37 days ago near Malaga; I didn't report it right away because I thought it was nothing. It was a low-speed bump at a light on the A-2 and I felt some neck stiffness later that week. I upgraded to comprehensive coverage about 12 days before this because my commute changed and I was advised to be safer. I took photos but my phone storage was full and I had to reinstall the camera app, so the pictures don't show location or time data anymore. A passerby, my coworker, said they saw the other vehicle, but they’ve been hard to reach since they started a new job. I visited Centro Salud Norte a couple of times and paid in cash because their card machine was down; they said they can issue receipts later. The car is at Northside Collision—I’ve used them before and they prepared an estimate very quickly with a similar format as last time. I couldn’t wait for the police due to work and left the scene after exchanging a first name only; I hope that’s okay. I understand an inspection or call might be required; Marcos from our side can also speak to what happened. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",1,Auto
C0768,"I'm submitting a claim for smoke and fire staining we noticed last week in the living room of our house in Madrid. We had adjusted our contents coverage a few weeks prior after redecorating, and luckily the new limits should cover the furniture we listed. I didn’t call the fire brigade because the situation calmed quickly; we aired out the space and cleaned up before realizing stains remained. The photos I attached were taken on a replacement phone after my old one failed, so the pictures might not have the original dates. GreenOak Remodeling—who helped us with a similar issue last season—looked at it again and provided a quick handwritten quote while on another job. Our neighbor mentioned smelling something on Sunday, though they weren’t actually inside at the time. We don’t have purchase receipts for the vintage items since many were gifts, but the values should be close based on online listings. I also noticed some discolored spots that were there before, but I don’t think they’re related to previous humidity problems. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed.",1,Home
C0769,"This claim is about water damage we discovered on Monday morning in our home in Coruña. A supply line under the kitchen sink burst during the night, soaking the lower cabinets and part of the adjacent room. We shut off the main valve as soon as we noticed and called a plumber who replaced the cracked hose the same day. Photos and a short video were taken right away, and we also have the plumber’s invoice with the part numbers listed. The flooring has cupped and there is visible swelling on the toe-kick panels; a musty smell developed after two days. GreenOak Remodeling provided a drying plan with dehumidifiers and a detailed estimate for materials and labor. Our neighbors can confirm when we brought fans inside, and the condo manager logged the incident in the building record. We’re including measurements of the affected area and are ready to allow an inspection whenever convenient. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",0,Home
C0770,"This claim is about water damage we discovered on Wednesday morning in our home in Barcelona. A supply line under the kitchen sink burst during the night, soaking the lower cabinets and part of the adjacent room. We shut off the main valve as soon as we noticed and called a plumber who replaced the cracked hose the same day. Photos and a short video were taken right away, and we also have the plumber’s invoice with the part numbers listed. The flooring has cupped and there is visible swelling on the toe-kick panels; a musty smell developed after two days. Fenix Restorations provided a drying plan with dehumidifiers and a detailed estimate for materials and labor. Our neighbors can confirm when we brought fans inside, and the condo manager logged the incident in the building record. We’re including measurements of the affected area and are ready to allow an inspection whenever convenient. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I understand an inspection or call might be required; Marta from our side can also speak to what happened. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",0,Home
C0771,"I'm filing a claim related to my spouse’s hospitalization and subsequent passing; this has been difficult to write. The diagnosis was confirmed at Amber Medical and we have the discharge summary, treatment notes, and the attending physician’s report attached. The timeline is straightforward: initial symptoms in Monday of last month, admission two days later, and the outcome the following week. Our family coordinated with the funeral home and all invoices are included; amounts remain within the policy limits. I’ve verified that the beneficiary information on file matches our notarized documents from earlier this year. We are ready to provide any additional medical authorizations you need and can be available for a call at your convenience. Please let me know if there is a preferred format for the hospital’s itemized bill so we can resend it cleanly. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful.",0,Life
C0772,"I'm reporting a traffic incident that happened on Friday evening near Seville on the AP-7. My car drifted slightly when a clear skies came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 792 176 918 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to City Dent Pro and I received an initial estimate of EUR 4399 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF. I understand an inspection or call might be required; Sergio from our side can also speak to what happened. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again.",0,Auto
C0773,"I'm reporting a traffic incident that happened on Monday evening near Coruña on the M-30. My car drifted slightly when a heavy rain came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 667 692 361 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to City Dent Pro and I received an initial estimate of EUR 3102 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed.",0,Auto
C0774,"I'm submitting a claim for a serious condition that was identified recently; sorry for the delay, I had trouble collecting some papers. We changed the beneficiary details a few weeks before the diagnosis because we moved and my signature looks different after a minor wrist injury. The initial certificate came from Centro Salud Norte, which I heard had an accreditation issue last year but they told me it's been sorted out. The policy was reinstated after a brief lapse due to a bank switch; we paid the missed premium and everything should be active now. Two clinics provided letters with overlapping dates because appointments were rescheduled multiple times; I hope that doesn’t cause confusion. I prefer not to release full medical records for privacy reasons at this stage, but summaries should be sufficient to verify the claim. I can provide additional statements later—my uncle witnessed some of the symptoms although they weren’t present at the appointment. I understand an inspection or call might be required; Lucia from our side can also speak to what happened. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer.",1,Life
C0775,"I'm reporting a traffic incident that happened on Thursday evening near Seville on the M-40. My car drifted slightly when a clear skies came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 665 800 692 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to City Dent Pro and I received an initial estimate of EUR 6580 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",0,Auto
C0776,"I'd like to file a claim for a minor crash I had 26 days ago near Malaga; I didn't report it right away because I thought it was nothing. It was a low-speed bump at a light on the AP-7 and I felt some neck stiffness later that week. I upgraded to comprehensive coverage about 17 days before this because my commute changed and I was advised to be safer. I took photos but my phone storage was full and I had to reinstall the camera app, so the pictures don't show location or time data anymore. A passerby, my family friend, said they saw the other vehicle, but they’ve been hard to reach since they started a new job. I visited Clinica Horizonte a couple of times and paid in cash because their card machine was down; they said they can issue receipts later. The car is at City Dent Pro—I’ve used them before and they prepared an estimate very quickly with a similar format as last time. I couldn’t wait for the police due to work and left the scene after exchanging a first name only; I hope that’s okay. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I understand an inspection or call might be required; Marcos from our side can also speak to what happened. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed.",1,Auto
C0777,"I'm submitting a claim for smoke and fire staining we noticed last week in the living room of our house in Malaga. We had adjusted our contents coverage a few weeks prior after redecorating, and luckily the new limits should cover the furniture we listed. I didn’t call the fire brigade because the situation calmed quickly; we aired out the space and cleaned up before realizing stains remained. The photos I attached were taken on a replacement phone after my old one failed, so the pictures might not have the original dates. BluePeak Services—who helped us with a similar issue last season—looked at it again and provided a quick handwritten quote while on another job. Our sister-in-law mentioned smelling something on Friday, though they weren’t actually inside at the time. We don’t have purchase receipts for the vintage items since many were gifts, but the values should be close based on online listings. I also noticed some discolored spots that were there before, but I don’t think they’re related to previous humidity problems. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I understand an inspection or call might be required; Taylor from our side can also speak to what happened. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed.",1,Home
C0778,"I'm reporting a traffic incident that happened on Thursday evening near Valladolid on the A-3. My car drifted slightly when a heavy rain came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 770 419 533 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to Rápido Taller and I received an initial estimate of EUR 6793 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. If you need me to resend photos or scans at a different resolution, I can do that once I’m back at a computer. I’m including a rough timeline so it’s easier to review, and I can clarify anything that seems out of order if needed. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",0,Auto
C0779,"I'm reporting a traffic incident that happened on Saturday evening near Coruña on the AP-7. My car drifted slightly when a hail came through, and another driver clipped my rear bumper while changing lanes. I pulled over, took photos, and exchanged details; the other driver’s phone is +34 683 227 462 and we both waited for assistance. The damage is mostly on the rear quarter and bumper cover; the trunk opens but the alignment looks off. I have dashcam footage and the timestamp matches my phone GPS; I can provide both if needed. The vehicle was towed to Metro Bodyworks and I received an initial estimate of EUR 4887 including parts and paint. I notified the police and obtained a brief report number from the officer at the scene. There were no injuries beyond some stiffness the next day; I used over-the-counter treatment and went to work as usual. We tried to keep everything as documented as possible, though some details might be fuzzy because the situation was stressful. If there’s a preferred claim number to reference, please let me know so I can label the files correctly before uploading again. I understand an inspection or call might be required; Sam from our side can also speak to what happened. I read through the policy last night and I believe this falls under the coverage section I highlighted in the PDF.",0,Auto
